NO_UF,SG_UF,CO_UF,nome_municipio,id_municipio,nome_mesorregiao,id_mesorregiao,nome_escola,id_escola,dependencia,localizacao,funcionamento,sede,alocacao,ocupacao,endereco,telefone
Alagoas,AL,27,Craíbas,2702355,Agreste Alagoano,2,ESCOLA MUNICIPAL DE EDUCACAO BASICA PEDRO RAMOS FRANCISCO,27018172,3,2,1,,0,,"POVOADO FOLHA MIUDA, , , ZONA RURAL, 57320000",996300747
Alagoas,AL,27,Craíbas,2702355,Agreste Alagoano,2,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOAO FRANCISCO DA SILVA,27018199,3,2,1,,1,1,"SITIO ESPORAO, , , ZONA RURAL, 57320000",991499928
Alagoas,AL,27,Craíbas,2702355,Agreste Alagoano,2,ESCOLA MUNICIPAL DE EDUCACAO BASICA DR JOSE PEREIRA MENDES,27018202,3,2,1,,1,1,"POVOADO BOM JESUS, , , RURAL, 57320000",981049258
Alagoas,AL,27,Craíbas,2702355,Agreste Alagoano,2,PADRE AFRANIO PINHEIRO BEZERRA,27018210,3,2,2,,,,"SITIO SANTA ROSA, , , ZONA RURAL, 57320000",35271264
Alagoas,AL,27,Craíbas,2702355,Agreste Alagoano,2,ESCOLA MUNICIPAL DE EDUCACAO BASICA VEREADOR ANTONIO VENTURA DE OLIVEIRA,27018229,3,2,1,,1,1,"SITIO LAGOA DA ANGELICA, , , ZONA RURAL, 57320000",981021681
Alagoas,AL,27,Craíbas,2702355,Agreste Alagoano,2,ESCOLA MUNICIPAL DE EDUCACAO BASICA DELMIRO SOARES DA SILVA,27018237,3,2,1,,1,1,"SITIO LAGOA DA CRUZ, , , , 57320000",999432588
Alagoas,AL,27,Craíbas,2702355,Agreste Alagoano,2,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOAO DOS SANTOS COSTA,27018245,3,2,1,,1,1,"SITIO LAGOA DA CUPIRA, , , ZONA RURAL, 57320000",999286647
Alagoas,AL,27,Craíbas,2702355,Agreste Alagoano,2,ESCOLA MUNICIPAL DE EDUCACAO BASICA MANOEL NERES DOS SANTOS FILHO,27018270,3,2,1,,1,1,"SITIO SERROTE DOS NERES, , , ZONA RURAL, 57320000",993746727
Alagoas,AL,27,Craíbas,2702355,Agreste Alagoano,2,ESCOLA MUNICIPAL DE EDUCACAO BASICA MARIA NUNES DA SILVA,27018288,3,2,1,,1,1,"SITIO SERROTE DO ALGODAO, , , ZONA RURAL, 57320000",991566619
Alagoas,AL,27,Craíbas,2702355,Agreste Alagoano,2,ESCOLA MUNICIPAL DE EDUCACAO BASICA SAO SEBASTIAO,27018296,3,2,1,,1,1,"POVOADO UMBUZEIRO, S/N, , ZONA RURAL, 57320000",991687169
Alagoas,AL,27,Craíbas,2702355,Agreste Alagoano,2,ESCOLA MUNICIPAL DE EDUCACAO BASICA FRANCISCO PAULINO DA SILVA,27018318,3,2,1,,1,1,"POVOADO MARRUAS, S/N, , ZONA RURAL, 57320000",999391200
Alagoas,AL,27,Craíbas,2702355,Agreste Alagoano,2,ESCOLA MUNICIPAL DE EDUCACAO BASICA MANOEL VIEIRA DA SILVA,27018326,3,2,1,,1,1,"SIITO LAGOA DO ALGODAO, , , ZONA RURAL, 57320000",999477883
Alagoas,AL,27,Craíbas,2702355,Agreste Alagoano,2,ESCOLA MUNICIPAL DE EDUCACAO BASICA ODILON FRANCISCO LIMA,27018334,3,2,1,,1,1,"SITIO IPOJUCO, , , ZONA RURAL, 57320000",999477883
Alagoas,AL,27,Craíbas,2702355,Agreste Alagoano,2,ESCOLA MUNICIPAL DE EDUCACAO BASICA PEDRO NUNES SOBRINHO,27018342,3,1,1,,1,1,"RUA SANTA ROSA, , , CENTRO, 57320000",998398042
Alagoas,AL,27,Craíbas,2702355,Agreste Alagoano,2,CRECHE EMILIA MOREIRA DOS SANTOS,27053873,3,1,1,,1,1,"RUA JOAO BARBOSA DOS SANTOS, S/N, , SAO JOAO, 57320000",999909006
Alagoas,AL,27,Craíbas,2702355,Agreste Alagoano,2,CMEI ALICE MARIA DE SOUZA,27054870,3,2,1,,1,1,"RUA JOAO ODLLON DA SILVA, S/N, FOLHA MIUDA, FOLHA MIUDA, 57320000",981622399
Alagoas,AL,27,Craíbas,2702355,Agreste Alagoano,2,ESCOLA MUNICIPAL DE EDUCACAO BASICA ANA CAROLINA DE QUEIROZ,27224333,3,1,1,,1,1,"RUA FRANCISCO GAMA, S/N, ESCOLA, CENTRO, 57320000",991921385
Alagoas,AL,27,Craíbas,2702355,Agreste Alagoano,2,ESCOLA MUNICIPAL DE EDUCACAO BASICA PADRE JOSE THEISEN,27226042,3,1,1,,1,1,"RUA SANTA SALETE, S/N, , CENTRO, 57320000",991056254
Alagoas,AL,27,Craíbas,2702355,Agreste Alagoano,2,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ARLENE SIMPLICIO DOS SANTOS,27354016,3,1,1,,1,1,"RUA SAO PEDRO, 49, , CENTRO, 57320000",991108989
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA MARIA DULCE CAVALCANTE FEITOZA,27003183,3,1,1,,1,1,"RUA BATISTA VANDERLEI, S/N, , CAMPO GRANDE, 57480000",999314532
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,ESCOLA ESTADUAL WATSON CLEMENTINO DE GUSMAO SILVA,27003213,2,1,1,,1,1,"RUA HENRIQUE DIAS, SN, , BAIRRO NOVO, 57480000",
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,ESCOLA ESTADUAL LUIZ AUGUSTO DE AZEVEDO DE MENEZES,27003221,2,1,1,,1,1,"RUA NASCIMENTO BANDEIRA, 215, , CENTRO, 57480000",
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA DUQUE DE CAXIAS,27003299,3,2,1,,1,1,"POVOADO GANGORRA, , , , 57480000",999314532
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA GOVERNADOR AFRANIO SALGADO LAGES,27003302,3,1,1,,1,1,"CONJUNTO RESIDENCIAL RUI PALMEIRA, S/N, , COHAB VELHA, 57480000",988628963
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA SAO JOSE,27003329,3,2,1,,1,1,"POVOADO SALGADO, S/N, , ZONA RURAL, 57480000",982008328
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA OLHO DAGUINHA,27003370,3,2,3,,,,"POVOADO OLHO DAGUINHA, , , , 57480000",999942869
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA IRMA DULCE,27003388,3,1,1,,1,2,"RUA 21 DE ABRIL, 228, , CENTRO, 57480000",981810593
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOSE CORREIA DOS SANTOS,27003418,3,2,1,,1,1,"POVOADO SINIMBU, S/N, , ZONA RURAL, 57480000",
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL JUSCELINO KUBITSCHEK DE OLIVEIRA,27003426,3,2,1,,1,1,"POVOADO ALTO BONITO, , , , 57480000",999314532
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA DOUTOR ANTENOR CORREIA SERPA,27003434,3,2,1,,1,1,"POVOADO CRUZ, , , ZONA RURAL, 57480000",999314532
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA CASTRO ALVES,27003442,3,2,1,,1,1,"UNIDADE OPERACIONAL RUA JOSE MANOEL DA SILVA, S/N, 0, DISTRITO DE BARRAGEM, CENTRO, 57480971",999314532
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,ESCOLA ESTADUAL DELMIRO GOUVEIA,27003469,2,1,1,,1,1,"AVENIDA PRESIDENTE CASTELO BRANCO, 238, , CENTRO, 57480000",
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA DR JOSE CORREIA FILHO,27003485,3,2,1,,1,1,"POVOADO JARDIM CORDEIRO, S/N, , ZONA RURAL, 57480000",991267855
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA ELISEU NORBERTO,27003493,3,1,1,,1,1,"RUA MANOEL RIBEIRO, S/N, , BOM SOSSEGO, 57480000",999192329
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,ESCOLA ESTADUAL FRANCISCA ROSA DA COSTA,27003515,2,1,1,,1,1,"RUA SARGENTO REGINALDO BANDEIRA, 342, , PALMEIRAO, 57480000",36416320
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA GAUDENCIO MARTINS LISBOA,27003523,3,2,1,,1,1,"POVOADO VALHA-ME DEUS, S/N, , ZONA RURAL, 57480000",999314532
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOAQUIM CORREIA E SILVA,27003540,3,2,3,,,,"POVOADO CARAIBAS DO LINO, , , , 57480000",999314532
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOSE BEZERRA DA SILVA,27003558,3,1,1,,1,1,"RUA JOANA ANGELICA, S/N, , PEDRA VELHA, 57480000",999314532
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA PADRE ANCHIETA,27003574,3,2,1,,1,1,"DISTRITO LAGOINHA, S/N, , ZONA RURAL, 57480000",999190726
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFESSOR MANOEL JOSE GOMES CALACA,27003582,3,2,1,,1,1,"POVOADO RABECA, S/N, , ZONA RURAL, 57480000",
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA RAIMYSON SILVA NASCIMENTO,27003590,3,2,1,,1,1,"POVOADO CARAIBEIRINHAS, S/N, , ZONA RURAL, 57480000",988161302
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA RUI BARBOSA,27003604,3,2,1,,1,1,"POVOADO SAO SEBASTIAO, S/N, , ZONA RURAL, 57480000",99153301
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA SAO FRANCISCO,27003612,3,2,3,,,,"ASSENTAMENTO JUA, , , ZONA RURAL, 57480000",999314532
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL CASINHA FELIZ,27003647,3,1,1,,1,1,"RUA LINDUARTE BATISTA VILAR, S/N, , ELDORADO, 57480000",
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA MARIA PINTO DE OLIVEIRA,27003655,3,1,1,,1,1,"RUA  RUI PALMEIRA, 227, , CENTRO, 57480000",
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PREFEITO ROSALVO JOSE DE SOUZA,27053881,3,1,1,,1,3,"RUA MARTINHA CARDEAL, 91, , PEDRA VELHA, 57480000",999560076
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,CENTRO MUNICIPAL DE EDUCACAO INFANTIL MARIA EMILIA DA SILVA,27053890,3,2,1,,1,1,"RUA RUI PALMEIRA, 1011, , BARRAGEM LESTE, 57480000",999314532
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,ESCOLA ESTADUAL PEDRO NEPOMUCENO DOS SANTOS,27054438,2,2,1,,1,1,"AVENIDA MACEIO, 3600, , DISTRITO BARRAGEM LESTE, 57480000",
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,CENTRO EDUCACIONAL INFANTIL PROFESSORA NATERCIA SERPA DE MENEZES,27054691,3,1,1,,1,1,"RUA PROFESSORA OLGA, 18, , DESVIO, 57480000",999202678
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFESSORA VIRGILIA BEZERRA DE LIMA,27214907,3,1,1,,1,1,"AVENIDA MARECHAL MASCARENHAS DE MORAIS, S/N, , ELDORADO, 57480000",982275981
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA MANOEL MOURA DE SOUZA,27217140,3,2,1,,1,1,"RUA RUI PALMEIRA, , , DISTRITO BARRAGEM LESTE, 57480000",999314532
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA PAZ E UNIAO,27217159,3,2,3,,,,"ASSENTAMENTO PEBA, , , , 57480000",999942869
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA JUVINIANO BEZERRA DE SOUZA,27217167,3,2,1,,1,1,"DISTRITO LAGOINHA, S/N, , ZONA RURAL, 57480000",999314532
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA NOEMIA BANDEIRA DA SILVA,27218287,3,1,1,,1,1,"RUA PREFEITO JOAQUIM CORREIA E SILVA, S/N, , DESVIO, 57480000",988878852
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA ELIZABETH MARIA DE ARAUJO,27218309,3,2,1,,1,1,"CONJUNTO HABITACIONAL SONIA MONTEIRO, S/N, , CARAIBEIRINHAS, 57480000",
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA EUDOCIA VANDERLEI SANDES,27220150,3,1,1,,1,1,"TRAVESSA BARAO DE AGUA BRANCA, S/N, , ELDORADO, 57480000",999314532
Alagoas,AL,27,Delmiro Gouveia,2702405,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA MANOEL MENEZES LIMA,27225364,3,2,1,,1,1,"ASSENTAMENTO JUREMA, , , ZONA RURAL, 57480000",999314532
Alagoas,AL,27,Dois Riachos,2702504,Sertão Alagoano,1,ESCOLA MUNICIPAL JAIME LUSTOSA DE ALTAVILA,27004600,3,2,1,,1,1,"SITIO PEDRA DAGUA, , , ZONA RURAL, 57560000",36201568
Alagoas,AL,27,Dois Riachos,2702504,Sertão Alagoano,1,ESCOLA MUNICIPAL SAO SEBASTIAO,27004619,3,1,1,,1,1,"AV FREI DAMIAO DE BOZZANO, , , CENTRO, 57560000",987801654
Alagoas,AL,27,Dois Riachos,2702504,Sertão Alagoano,1,ESCOLA MUNICIPAL NOSSA SENHORA DA SAUDE,27004635,3,2,1,27004775,1,1,"SITIO JUREMA, S/N, , ZONA RURAL, 57560000",981686863
Alagoas,AL,27,Dois Riachos,2702504,Sertão Alagoano,1,ESCOLA MUNICIPAL SANTO ANTONIO,27004643,3,2,1,,1,1,"SITIO TORROES, , , ZONA RURAL, 57560000",981063143
Alagoas,AL,27,Dois Riachos,2702504,Sertão Alagoano,1,ESCOLA MUNICIPAL VALDEMAR CAMILO SILVA,27004651,3,2,1,,1,1,"SITIO AGUA BRANCA, S/N, , ZONA RURAL, 57560000",982051223
Alagoas,AL,27,Dois Riachos,2702504,Sertão Alagoano,1,ESCOLA MUNICIPAL ANTONIO F DE ANDRADE AMARAL,27004694,3,2,1,,1,1,"SITIO MORRO DO IMBE, , , ZONA RURAL, 57560000",
Alagoas,AL,27,Dois Riachos,2702504,Sertão Alagoano,1,ESCOLA MUNICIPAL CONEGO LUIZ CIRILO,27004716,3,2,3,,,,"SITIO CACHOEIRA GRANDE, , , ZONA RURAL, 57560000",36201568
Alagoas,AL,27,Dois Riachos,2702504,Sertão Alagoano,1,ESCOLA MUNICIPAL JOEL MESSIAS DUARTE,27004724,3,2,1,,1,1,"SITIO CURRALINHO, , , ZONA RURAL, 57560000",36201512
Alagoas,AL,27,Dois Riachos,2702504,Sertão Alagoano,1,ESCOLA ESTADUAL CONEGO JOSE BULHOES,27004740,2,1,1,,1,1,"RUA DELMIRO GOUVEIA, SN, , ALTO DA FE, 57560000",
Alagoas,AL,27,Dois Riachos,2702504,Sertão Alagoano,1,ESCOLA MUNICIPAL LUIS CONSTANTINO,27004759,3,1,1,,1,1,"RUA LUIZ CONSTANTINO, , , CENTRO, 57560000",981762605
Alagoas,AL,27,Dois Riachos,2702504,Sertão Alagoano,1,ESCOLA MUNICIPAL MANOEL ROBERTO,27004767,3,2,1,,1,1,"SITIO GAMELEIRA, , , ZONA RURAL, 57560000",36201924
Alagoas,AL,27,Dois Riachos,2702504,Sertão Alagoano,1,ESCOLA MUNICIPAL MIGUEL VIEIRA DE NOVAIS,27004775,3,1,1,,1,1,"AV. FREI DAMIAO DE BOZZANO, , , CENTRO, 57560000",981193722
Alagoas,AL,27,Dois Riachos,2702504,Sertão Alagoano,1,ESCOLA MUNICIPAL VICENTE SOARES FERRO,27004783,3,2,3,,,,"SITIO MORRO DO IMBE, , , ZONA RURAL, 57560000",81050987
Alagoas,AL,27,Dois Riachos,2702504,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFESSOR JOSE VIEIRA GUIMARAES,27004791,3,2,1,,1,1,"RUA DELMIRO GOUVEIA, , , ALTO DA FE, 57560000",982192327
Alagoas,AL,27,Dois Riachos,2702504,Sertão Alagoano,1,ESCOLA MUNICIPAL ALBERICO CORDEIRO,27004805,3,2,1,,1,1,"SITIO FAZENDA DE BAIXO, , , ZONA RURAL, 57560000",981699111
Alagoas,AL,27,Dois Riachos,2702504,Sertão Alagoano,1,ESCOLA MUNICIPAL ANTONIO ENEAS,27004813,3,2,1,,1,1,"SITIO POCO DA COBRA, , , ZONA RURAL, 57560000",996231870
Alagoas,AL,27,Dois Riachos,2702504,Sertão Alagoano,1,ESCOLA MUNICIPAL ARNON DE MELO,27004830,3,2,1,,1,1,"SITIO IMPUEIRAS, , , ZONA RURAL, 57560000",982166012
Alagoas,AL,27,Dois Riachos,2702504,Sertão Alagoano,1,ESCOLA MUNICIPAL BRAZ AMORIM,27004848,3,2,3,,,,"SITIO PAU SANTO, , , ZONA RURAL, 57560000",
Alagoas,AL,27,Dois Riachos,2702504,Sertão Alagoano,1,ESCOLA MUNICIPAL CAPITAO DOMINGOS VIEIRA MELO,27004856,3,2,1,,1,1,"POVOADO PAI MANE, , , ZONA RURAL, 57560000",36201882
Alagoas,AL,27,Dois Riachos,2702504,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA FILINTRO TAVARES,27004864,3,2,1,,1,1,"SITIO LAGOA GRANDE, S/N, , ZONA RURAL, 57560000",981198130
Alagoas,AL,27,Dois Riachos,2702504,Sertão Alagoano,1,ESCOLA MUNICIPAL JOAQUIM EUZEBIO,27004880,3,2,3,,,,"SITIO GARCIA, , , , 57560000",36201568
Alagoas,AL,27,Dois Riachos,2702504,Sertão Alagoano,1,ESCOLA MUNICIPAL MARIA JOSE TAVARES,27004899,3,2,1,,1,1,"SITIO LAGOA DOS PAUS PRETOS, , , ZONA RURAL, 57560000",
Alagoas,AL,27,Dois Riachos,2702504,Sertão Alagoano,1,ESCOLA MUNICIPAL ORMINDO DA GRACA,27004902,3,2,1,,1,1,"SITIO VOLTA DE DOIS RIACHOS, , , ZONA RURAL, 57560000",36201283
Alagoas,AL,27,Dois Riachos,2702504,Sertão Alagoano,1,ESCOLA MUNICIPAL PADRE CICERO,27004910,3,2,1,,1,1,"SITIO PEDRA PADRE CICERO, S/N, , ZONA RURAL, 57560000",981840969
Alagoas,AL,27,Dois Riachos,2702504,Sertão Alagoano,1,ESCOLA MUNICIPAL PROFESSOR LUCIANO JORGE PEIXOTO,27004929,3,1,1,,1,1,"AV MIGUEL VIEIRA DE NOVAIS, S/N, , CENTRO, 57560000",36201283
Alagoas,AL,27,Dois Riachos,2702504,Sertão Alagoano,1,ESCOLA MUNICIPAL SANTA MARIA,27004937,3,2,1,27004856,1,1,"SITIO SERRA DA MANDIOCA, , , ZONA RURAL, 57560000",36201568
Alagoas,AL,27,Dois Riachos,2702504,Sertão Alagoano,1,ESCOLA MUNICIPAL SIMONE FERREIRA DO CARMO,27004945,3,2,1,,1,1,"SITIO MONTE ALEGRE, , , ZONA RURAL, 57560000",981215005
Alagoas,AL,27,Dois Riachos,2702504,Sertão Alagoano,1,CENTRO DE EDUCACAO INFANTIL PROFESSORA IVONETE CIRILO PEREIRA,27051870,3,1,1,,1,1,"RUA CARLOS GOMES, S/Nº, , CENTRO, 57560000",981235373
Alagoas,AL,27,Dois Riachos,2702504,Sertão Alagoano,1,CENTRO EDUCACIONAL INFANTIL TERTULINA MARIA DA CONCEICAO,27055531,3,1,1,,1,1,"PRIMAVERA, S N, , BAIRRO PRIMAVERA, 57560000",982345380
Alagoas,AL,27,Dois Riachos,2702504,Sertão Alagoano,1,ESCOLA MUNICIPAL NOSSA SENHORA DA CONCEICAO,27218880,3,1,1,,1,1,"RUA OSCAR FERREIRA SOARES, S/N, , ALTO DA CONCEICAO, 57560000",36201452
Alagoas,AL,27,Dois Riachos,2702504,Sertão Alagoano,1,ESCOLA MUNICIPAL ANTONIO MARCELINO,27222730,3,2,1,,1,1,"SITIO LAGOA DA VOLTA, , , ZONA RURAL, 57560000",36201483
Alagoas,AL,27,Dois Riachos,2702504,Sertão Alagoano,1,CRECHE JULIA MARIA DA CONCEICAO,27223965,3,1,2,,,,"RUA DELMIRO GOUVEIA, , , CENTRO, 57560000",981337262
Alagoas,AL,27,Dois Riachos,2702504,Sertão Alagoano,1,CRECHE ANTONIO FERREIRA DE NOVAIS,27223973,3,2,1,,1,1,"POVOADO PAI MANE, , , ZONA RURAL, 57560000",
Alagoas,AL,27,Dois Riachos,2702504,Sertão Alagoano,1,ESCOLA MUNICIPAL FIRMINO VITALINO,27226050,3,2,3,,,,"SITIO SERROTINHO, , , ZONA RURAL, 57560000",36201512
Alagoas,AL,27,Estrela de Alagoas,2702553,Agreste Alagoano,2,CRECHE MUNICIPAL EMANUELLE,27012158,3,1,1,,1,2,"RUA ENEAS SIMPLICIO, , , CENTRO, 57625000",981046655
Alagoas,AL,27,Estrela de Alagoas,2702553,Agreste Alagoano,2,ESCOLA ESTADUAL LUIZ DUARTE,27012166,2,1,1,,1,1,"RUA DOM EPAMINONDAS, 100, , CENTRO, 57625000",34261229
Alagoas,AL,27,Estrela de Alagoas,2702553,Agreste Alagoano,2,ESCOLA MUNICIPAL MANOEL MARTINS DOS ANJOS,27012190,3,2,1,,1,1,"POVOADO IPUEIRAS, SN, ZONA RURAL, ZONA RURAL, 57625000",34261187
Alagoas,AL,27,Estrela de Alagoas,2702553,Agreste Alagoano,2,ESCOLA MUNICIPAL ANTONIO BORGES DA SILVA,27012212,3,2,2,,,,"POVOADO LAGOA DA SERRA, , , ZONA RURAL, 57625000",981731248
Alagoas,AL,27,Estrela de Alagoas,2702553,Agreste Alagoano,2,ESCOLA MUNICIPAL FRANCISCO NICACIO,27012239,3,2,1,,1,1,"SITIO LAGEIRO DOS NICACIOS, S/N, , ZONA RURAL, 57625000",34261230
Alagoas,AL,27,Estrela de Alagoas,2702553,Agreste Alagoano,2,ESCOLA MUNICIPAL JOAO FAUSTO DE ARAUJO,27012247,3,2,1,,1,1,"SITIO LAGOA DO MATO DOS FAUSTO, , , ZONA RURAL, 57625000",998019921
Alagoas,AL,27,Estrela de Alagoas,2702553,Agreste Alagoano,2,ESCOLA MUNICIPAL NOSSA SENHORA DO AMPARO,27012271,3,2,1,,1,1,"SITIO PILOES, , , ZONA RURAL, 57625000",96486002
Alagoas,AL,27,Estrela de Alagoas,2702553,Agreste Alagoano,2,ESCOLA MUNICIPAL SIMPLICIO AQUINO DO NASCIMENTO,27012352,3,2,1,,1,1,"POVOADO LAGOA DA COROA, , , , 57625000",981516873
Alagoas,AL,27,Estrela de Alagoas,2702553,Agreste Alagoano,2,ESCOLA MUNICIPAL SANTA LUZIA,27012360,3,2,1,,1,1,"SITIO CASINHAS, , , ZONA RURAL, 57625000",982300223
Alagoas,AL,27,Estrela de Alagoas,2702553,Agreste Alagoano,2,ESCOLA MUNICIPAL MANOEL RAIMUNDO VIEIRA,27012417,3,2,1,,1,1,"POVOADO LAGOA DOS PORCOS, , , ZONA RUARL, 57625000",34297602
Alagoas,AL,27,Estrela de Alagoas,2702553,Agreste Alagoano,2,ESCOLA MUNICIPAL DEPUTADO EMILIO SILVA,27012433,3,2,1,,1,1,"POV. LAGOA DO EXU, , , ZONA RURAL, 57625000",996035045
Alagoas,AL,27,Estrela de Alagoas,2702553,Agreste Alagoano,2,ESCOLA MUNICIPAL ANTONIO PINTO DE ARAUJO,27012468,3,2,1,,1,1,"POVOADO LAGOA DA AREIA DO CIRIACO, , , ZONA RURAL, 57625000",981290637
Alagoas,AL,27,Estrela de Alagoas,2702553,Agreste Alagoano,2,ESCOLA MUNICIPAL FRANCISCO DE ASSIS,27012476,3,2,1,,1,1,"POVOADO SERRA DO BERNARDINO, S/N, CENTRO DO POVOADO, ZONA RURAL, 57625000",982127945
Alagoas,AL,27,Estrela de Alagoas,2702553,Agreste Alagoano,2,ESCOLA MUNICIPAL JOAO PAULO II,27012484,3,1,1,,1,1,"RUA DOM EPAMINONDAS, 86, , CENTRO, 57625000",99868021
Alagoas,AL,27,Estrela de Alagoas,2702553,Agreste Alagoano,2,ESCOLA MUNICIPAL JOAO MARIANO FILHO,27012530,3,2,1,,1,1,"POVOADO LAGOA DA AREIA DOS MARIANOS, , , , 57625000",981907536
Alagoas,AL,27,Estrela de Alagoas,2702553,Agreste Alagoano,2,ESCOLA MUNICIPAL ASSIS CHATEAUBRIAND,27012565,3,2,1,,1,1,"POVOADO LAGOA DO CANTO, , , ZONA RURAL, 57625000",981794549
Alagoas,AL,27,Feira Grande,2702603,Agreste Alagoano,2,ESCOLA ESTADUAL MANOEL LEANDRO DE LIRA,27018350,2,1,1,,1,1,"AVENIDA FREITAS CAVALCANTE, 76, CENTRO, CENTRO, 57340000",35241382
Alagoas,AL,27,Feira Grande,2702603,Agreste Alagoano,2,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL VERIDIANO SOARES DA SILVA,27018369,3,1,1,,1,1,"RUA JANUARIO JOSE DE LIRA, 199, , CENTRO, 57340000",35241281
Alagoas,AL,27,Feira Grande,2702603,Agreste Alagoano,2,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL FREI DAMIAO,27018377,3,2,2,,,,"SITIO POCINHO, , , , 57340000",982033253
